报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
四、利润总额,1114989073,2473835967,2067014309,1377077049,839616064.1,2872841779,2363912283,1694094128,1057545178,2368926095,1733404377,1236227582,785997841.1,1612217264,1111204186,775131460.1,558331822.9,1150754284,794540267.3,581684983.4,460267696.7,966269440.9,675743989.9,513054978.4,405528461.4,796204507.1,625162213.2,484748130.9,385322710.2,851911189.4,650777138.9,509729702,411668791.9,972427060.8,727514564.8,555798666.6,352113027.6,850074905,501235381.5,394339400.1,222370112.7,408811500.6,195075463.7,145416447.8,101738714.6,166007383.2,68277636.98,51526673.76,41298269.12,77097496.17,63457763.48,28976949.84,24733001.91,51978072.67,26759723.52,14666144.75,7623290.47,26477042.62,10186406.28,1898815.26,2562997.1,16576313.79,-3119568,-14372836,8437159,-109922748,-378694,6239779,13544375,33777592,24721899,16066883,26348669,87416267,56945274,36190719,32164749,104606398,65418569,220688153,89356328.14,230258927.3,118899930.1,217579358.8,133183137.6,273014645.6,207911330.5,96666154.95,199016157,216973049,168256413,159745543,0
减：所得税费用,275763491.2,625947783.7,534449002.1,370635522.2,208684540.8,715037184.7,582649191.9,419145404.3,262026857.8,628012434.5,444472301,320789915.2,193999217.3,426985526.3,283905016.1,203016533.1,139416289.1,300436186.5,203993450.2,144981768.7,116259770.7,250691071.2,175133060.9,132550174.3,102718284.1,199162619.8,164804619.9,126941933.4,98603001.1,229906273.6,171917520.1,133976868.9,104052656.9,246837774.5,197369892.3,142074528.6,96021290.49,283684618.6,150735853.6,106391921.3,55211980.42,95053943.62,52247572.42,38029457.72,26457061.45,25953982.05,22442437.3,15972471.77,11258829.12,42623088.26,40126006.08,10740629.23,3399472.16,18157333.04,9512491.28,4812236.52,2841438.53,13331447.29,1868463.36,105073.13,108593.35,11571748.33,5231498,5961252,23601763,70617828,-124036,1159502,4998670,77717369,8435768,5421857,8811821,41135207,16051246,9101370,10144179,37790353,24037084,73876118,41853815.06,85322320.78,50110129.25,77804206.26,55673505.38,82853856.41,67743268.43,28719850.67,65362618.08,69924061,55295209,51911585,0
五、净利润,839225582.2,1847888183,1532565307,1006441527,630931523.3,2157804594,1781263091,1274948724,795518320.6,1740913661,1288932076,915437666.9,591998623.8,1185231737,827299169.8,572114926.9,418915533.8,850318097.5,590546817.2,436703214.8,344007926,715578369.7,500610929,380504804.2,302810177.3,597041887.3,460357593.4,357806197.6,286719709.1,622004915.8,478859618.8,375752833.1,307616134.9,725589286.3,530144672.5,413724138.1,256091737.1,566390286.4,350499527.9,287947478.9,167158132.2,313757556.9,142827891.3,107386990,75281653.13,140053401.2,45835199.68,35554201.99,30039440,34474407.91,23331757.4,18236320.61,21333529.75,33820739.63,17247232.24,9853908.23,4781851.94,13145595.33,8317942.92,1793742.13,2454403.75,5004565.46,-8351066,-20334088,-15164604,-263725700,-254658,5080277,8545705,-43939777,16286131,10645026,17536848,59281060,40894028,27089349,22020570,66816045,41381485,146812035,47502513.08,144936606.5,68789800.8,139775152.6,77509632.2,190160789.2,140168062,67946304.28,133653539,147048988,112961204,107833958,0
归属于母公司所有者的净利润,814470363.7,1854576249,1537681004,1024936604,636788443.7,2097527740,1741611161,1248316314,783389904.7,1695231643,1255725247,892422337.6,581079212.1,1148740645,797483310.4,548889891.7,407764742.4,829630063.4,582439644.6,431055462.6,344007926,715578369.7,500610929,380504804.2,302810177.3,597041887.3,460357593.4,357806197.6,286719709.1,622004915.8,478859618.8,375752833.1,307616134.9,725589286.3,530144672.5,413724138.1,256091737.1,566390286.4,350499527.9,287947478.9,167158132.2,313757556.9,142827891.3,107386990,75281653.13,140089179.7,45877984.02,35609194.93,30062127.86,34576867.37,23364783.24,18248989.36,21329425.3,33876546.32,17285636.5,9873552.11,4790390.52,13151037.46,8330929.17,1805765.22,2456295.18,5088349.68,-8276949,-20250299,-15163217,-262620938,1192120,6052580,9231332,-43516353,16312392,10517880,17478546,60044606,41252554,27372569,21837517,67046748,41272580,147148358,49029746.59,149081982.3,70273329.23,141006960.5,78202600.54,190137094.8,140144167.4,67457495.4,133653539,147048988,112961204,107833958,0
少数股东损益,24755218.51,-6688066.26,-5115697.24,-18495077.43,-5856920.36,60276854.48,39651930.44,26632409.7,12128415.83,45682017.83,33206828.98,23015329.28,10919411.64,36491092.53,29815859.41,23225035.29,11150791.41,20688034.14,8107172.61,5647752.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35778.53,-42784.34,-54992.94,-22687.86,-102459.46,-33025.84,-12668.75,4104.45,-55806.69,-38404.26,-19643.88,-8538.58,-5442.13,-12986.25,-12023.09,-1891.43,-83784.22,-74117,-83789,-1387,-1104762,-1446778,-972303,-685627,-423424,-26261,127146,58302,-763546,-358526,-283220,183053,-230703,108905,-336323,-1527233.51,-4145375.78,-1483528.43,-1231807.95,-692968.34,23694.41,23894.64,488808.88,0,0,0,0,0
六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
基本每股收益(元/股),1.62,3.68,3.05,2.04,1.26,4.17,3.46,2.48,1.56,3.37,2.49,1.77,1.15,2.28,1.58,1.09,0.81,1.65,1.16,0.86,0.68,1.42,0.99,0.76,0.6,1.19,0.91,0.71,0.57,1.24,0.95,0.75,0.61,1.44,1.05,0.82,1.02,2.34,1.48,1.23,0.71,1.34,0.61,0.46,0.32,0.6,0.2,0.15,0.13,0.15,0.1,0.08,0.09,0.14,0.07,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
稀释每股收益(元/股),1.62,3.68,3.05,2.04,1.26,4.17,3.46,2.48,1.56,3.37,2.49,1.77,1.15,2.28,1.58,1.09,0.81,1.65,1.16,0.86,0.68,1.42,0.99,0.76,0.6,1.19,0.91,0.71,0.57,1.24,0.95,0.75,0.61,1.44,1.05,0.82,1.02,2.34,1.48,1.23,0.71,1.34,0.61,0.46,0.32,0.6,0.2,0.15,0.13,0.15,0.1,0.08,0.09,0.14,0.07,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
七、其他综合收益,0,0,0,0,0,0,0,0,0,-48725996.85,-48520466.79,-45102275.58,-17632741.27,17376349.49,2112971.49,-19896472.08,-20967165.55,-18337408.56,-3554781.07,-18119909.34,-22474056.65,37812282.44,25629601.68,55421817.33,24675913.23,17512833.57,193458.57,2983285.62,1767091.83,-2936767.38,-1523629.23,-4899459.25,-2093537.88,2093537.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八、综合收益总额,839225582.2,1847888183,1532565307,1006441527,630931523.3,2157804594,1781263091,1274948724,795518320.6,1692187664,1240411609,870335391.3,574365882.5,1202608087,829412141.3,552218454.9,397948368.3,831980689,586992036.1,418583305.4,321533869.3,753390652.1,526240530.7,435926621.5,327486090.6,614554720.9,460551052,360789483.2,288486801,619068148.4,477335989.6,370853373.9,305522597.1,727682824.2,530144672.5,413724138.1,256091737.1,566390286.4,350499527.9,287947478.9,167158132.2,313757556.9,142827891.3,107386990,75281653.13,140053401.2,45835199.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
归属于母公司所有者的综合收益总额,814470363.7,1854576249,1537681004,1024936604,636788443.7,2097527740,1741611161,1248316314,783389904.7,1646505646,1207204780,847320062.1,563446470.9,1166116994,799596281.9,528993419.6,386797576.9,811292654.8,578884863.5,412935553.3,321533869.3,753390652.1,526240530.7,435926621.5,327486090.6,614554720.9,460551052,360789483.2,288486801,619068148.4,477335989.6,370853373.9,305522597.1,727682824.2,530144672.5,413724138.1,256091737.1,566390286.4,350499527.9,287947478.9,167158132.2,313757556.9,142827891.3,107386990,75281653.13,140089179.7,45877984.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
归属于少数股东的综合收益总额,24755218.51,-6688066.26,-5115697.24,-18495077.43,-5856920.36,60276854.48,39651930.44,26632409.7,12128415.83,45682017.83,33206828.98,23015329.28,10919411.64,36491092.53,29815859.41,23225035.29,11150791.41,20688034.14,8107172.61,5647752.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35778.53,-42784.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
