报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650000,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,500000000,0,0,0,0,0,0,0
筹资活动现金流入小计,0,1244375030,1244375030,744375030,0,500000000,500000000,0,0,956599070,956599070,188442870,188442870,4567481212,4567481212,4567481212,4296939992,0,0,0,0,198711448.7,198711448.7,198711448.7,118900877.7,290711149.5,279628380.7,209262006.1,150000000,1850650000,1452799177,1022799177,494000000,3032500000,2585000000,1255000000,980000000,2367550000,2220550000,1710550000,1040000000,2345400000,2261400000,1379900000,677000000,3030015000,2193015000,1263145500,3338475161,2415453368,1653657188,0
偿还债务支付的现金,0,500000000,500000000,0,0,960014960,960014960,190244160,190244160,277687332,279371968.5,279371968.5,0,0,0,0,0,718803.03,0,0,0,531426930.1,528701723.6,319550986.5,250000000,447314210.7,310000000,192800000,200000000,2654747200,1484000000,1004000000,560000000,3032320129,2483400000,952800000,695000000,2326164380,2195000000,1623000000,1000000000,1885322143,1642500000,1216500000,627000000,3273783971,2376218460,1235520000,3223213659,2028866346,1299863418,0
分配股利、利润或偿付利息所支付的现金,14130535.35,252420727.5,247870620.9,243173228.9,16984123.24,263932110.5,259455703.9,244717083.1,15474092.3,130142579.8,123494036,117123164,5880000,78235281.36,78232017.56,71329517.04,4900000,44560973.78,39660093.41,39658779.51,5628562.08,52586360.19,52586190.88,45232429.24,22455015.22,39815631.57,39815015.37,43908116.92,21698455.56,79692159.97,56751211.32,45702944.24,30481840.95,101429276.7,86189868.13,43859239.45,27097724.42,79985181.26,76952239.18,69030158.5,11397040.8,144346471.7,142417704.7,132866496.9,10132457,59015684.37,45919209.78,29644438,79256021.73,91991603.32,72362363.55,0
其中：子公司支付给少数股东的股利、利润,9800000,12250000,12250000,12250000,12250000,6500000,6500000,6500000,4900000,12250000,12250000,5880000,5880000,11800000,11800000,4900000,4900000,9800000,4900000,4900000,4900000,15590000,15590000,8240000,5880000,4800000,4800000,4800000,0,3528000,0,0,0,3600000,3600000,3600000,0,0,0,0,0,2000000,2000000,0,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,657838.14,0,0,0,0,0,0,0,0,0,0,0,0,997612.14,997612.14,997612.14,0,0,0,0,0,13328.75,13328.75,13328.75,13328.75,1500828.75,1500828.75,1500828.75,1500828.75,2847193.54,2215842.45,2166622.64,63328.75,4675782.5,4719218.26,4452442.5,776192.5,4086158.75,4086158.75,2086158.75,2305001.67,11657233.57,11503633.57,4070000,2035000,0,0,0,0,43601628.62,0,0
筹资活动现金流出小计,14788373.49,752420727.5,747870620.9,243173228.9,16984123.24,1223947070,1219470664,434961243.1,205718252.3,407829911.8,402866004.5,396495132.5,5880000,79232893.5,79229629.7,72327129.18,4900000,45279776.81,39660093.41,39658779.51,5628562.08,584026619,581301243.2,364796744.5,272468344,488630671,351315844.1,238208945.7,223199284.3,2737286553,1542967054,1051869567,590545169.7,3138425188,2574309086,1001111682,722873916.9,2410235720,2276038398,1694116317,1013702042,2041325849,1796421338,1353436497,639167457,3332799655,2422137670,1265164438,3302469680,2164459578,1372225781,0
筹资活动产生的现金流量净额,-14788373.49,491954302.5,496504409.1,501201801.1,-16984123.24,-723947070.5,-719470663.9,-434961243.1,-205718252.3,548769158.2,553733065.5,-208052262.5,182562870,4488248319,4488251583,4495154083,4292039992,-45279776.81,-39660093.41,-39658779.51,-5628562.08,-385315170.3,-382589794.6,-166085295.8,-153567466.2,-197919521.5,-71687463.44,-28946939.53,-73199284.31,-886636553,-90167876.92,-29070390.03,-96545169.7,-105925187.8,10690913.61,253888318.1,257126083.1,-42685719.83,-55488397.93,16433682.75,26297957.53,304074151.4,464978661.7,26463503.08,37832543,-302784655,-229122669.8,-2018938,36005480.14,250993790.2,281431407,0
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11495.5,0,0,0
五、现金及现金等价物净增加额,2066129,-2446999567,2721529721,1811718152,687905044.3,603107153.5,73903533.22,609907353.3,-1117460959,2820288937,1778512176,76973685,-31204332.82,245447636.9,1793460054,194468883.5,1638606783,72544926.54,220371622.9,179228249.8,160527850.2,-688203937.4,-68663227.48,-77351346.29,-335435693.7,309299844.2,588599044,157228414.9,-248044285.9,47986984.65,-13860275.7,22807195.39,-78003961.45,56350873.35,8804407.01,141315762.7,127356521.4,-84992588.42,44539156.04,73793892.83,-27252073.54,204727350.7,375656080.3,32574115.33,43540351.17,-25695535.8,3935484.06,124581444.8,-152505819,172051282.8,35494029.79,0
